_id,Taxable Year,Zip Code,State,City,County,Returns,California AGI,Total Tax Liability
882,2022,92728,CA,Fountain Valley,Orange,388,"250,503,425","11,791,631"
883,2022,92735,CA,Santa Ana,Orange,99,"13,896,533","548,696"
884,2022,92780,CA,Tustin,Orange,"25,946","1,998,568,448","74,546,235"
885,2022,92781,CA,Tustin,Orange,623,"70,468,887","4,263,143"
886,2022,92782,CA,Tustin,Orange,"13,788","2,197,644,568","121,676,288"
887,2022,92799,CA,Santa Ana,Orange,398,"28,506,549","1,137,687"
888,2022,92801,CA,Anaheim,Orange,"27,620","1,455,463,222","34,313,454"
889,2022,92802,CA,Anaheim,Orange,"18,313","998,659,256","25,769,941"
890,2022,92803,CA,Anaheim,Orange,394,"21,600,655","476,445"
891,2022,92804,CA,Anaheim,Orange,"37,681","2,080,579,210","54,128,228"
892,2022,92805,CA,Anaheim,Orange,"33,653","1,964,110,726","52,561,404"
893,2022,92806,CA,Anaheim,Orange,"18,360","1,213,115,735","37,905,159"
894,2022,92807,CA,Anaheim,Orange,"17,547","2,375,725,794","114,393,906"
895,2022,92808,CA,Anaheim,Orange,"9,574","2,112,904,574","164,187,129"
896,2022,92809,CA,Anaheim,Orange,204,"33,542,491","2,384,405"
897,2022,92811,CA,Atwood,Orange,89,"5,199,634","164,016"
898,2022,92812,CA,Anaheim,Orange,237,"14,083,533","422,517"
899,2022,92814,CA,Anaheim,Orange,182,"11,708,447","232,494"
900,2022,92815,CA,Anaheim,Orange,293,"66,595,559","1,491,194"
901,2022,92816,CA,Anaheim,Orange,91,"5,958,929","235,465"
902,2022,92817,CA,Anaheim,Orange,292,"43,330,773","2,504,518"
903,2022,92821,CA,Brea,Orange,"19,420","2,091,578,896","91,672,799"
904,2022,92822,CA,Brea,Orange,485,"47,854,323","2,093,271"
905,2022,92823,CA,Brea,Orange,"2,595","240,953,128","18,915,128"
906,2022,92825,CA,Anaheim,Orange,24,"2,014,754","95,093"
907,2022,92831,CA,Fullerton,Orange,"16,019","1,389,216,684","60,572,843"
908,2022,92832,CA,Fullerton,Orange,"11,368","773,906,058","25,450,761"
909,2022,92833,CA,Fullerton,Orange,"23,637","1,982,039,482","77,631,422"
910,2022,92834,CA,Fullerton,Orange,319,"26,612,644","1,111,723"
911,2022,92835,CA,Fullerton,Orange,"11,888","1,741,777,323","91,385,995"
912,2022,92836,CA,Fullerton,Orange,141,"9,163,105","334,761"
913,2022,92837,CA,Fullerton,Orange,155,"7,423,457","200,276"
914,2022,92838,CA,Fullerton,Orange,125,"15,240,667","724,747"
915,2022,92840,CA,Garden Grove,Orange,"25,421","1,415,796,128","36,873,982"
916,2022,92841,CA,Garden Grove,Orange,"15,944","924,199,642","26,102,954"
917,2022,92842,CA,Garden Grove,Orange,614,"32,396,986","900,910"
918,2022,92843,CA,Garden Grove,Orange,"20,533","1,017,831,997","23,610,303"
919,2022,92844,CA,Garden Grove,Orange,"11,124","548,591,856","13,867,813"
920,2022,92845,CA,Garden Grove,Orange,"8,022","781,448,824","30,607,371"
921,2022,92846,CA,Garden Grove,Orange,99,"7,317,988","246,648"
922,2022,92856,CA,Orange,Orange,187,"15,809,895","556,921"
923,2022,92857,CA,Orange,Orange,40,"2,629,724","77,607"
924,2022,92859,CA,Orange,Orange,131,"20,637,590","1,597,797"
925,2022,92860,CA,Norco,Riverside,"10,489","1,056,912,344","44,517,811"
926,2022,92861,CA,Villa Park,Orange,"2,792","907,168,698","54,678,821"
927,2022,92863,CA,Orange,Orange,601,"51,732,080","2,350,283"
928,2022,92865,CA,Orange,Orange,"9,704","850,995,542","32,717,074"
929,2022,92866,CA,Orange,Orange,"6,640","518,901,582","19,722,046"
930,2022,92867,CA,Orange,Orange,"19,063","2,337,530,575","105,759,802"
931,2022,92868,CA,Orange,Orange,"11,300","890,428,301","33,764,170"
932,2022,92869,CA,Orange,Orange,"17,047","2,123,243,631","107,039,716"
933,2022,92870,CA,Placentia,Orange,"24,505","2,224,664,260","90,341,199"
934,2022,92871,CA,Placentia,Orange,316,"36,233,030","2,386,712"
935,2022,92877,CA,Corona,Riverside,432,"42,154,751","2,027,095"
936,2022,92878,CA,Corona,Riverside,"7,934","573,397,913","18,197,997"
937,2022,92879,CA,Corona,Riverside,"20,810","1,376,783,898","40,074,775"
938,2022,92880,CA,Corona,Riverside,"24,476","2,314,866,811","87,262,066"
939,2022,92881,CA,Corona,Riverside,"13,771","1,522,994,934","69,031,473"
940,2022,92882,CA,Corona,Riverside,"29,800","2,285,997,803","77,120,287"
941,2022,92883,CA,Corona,Riverside,"16,435","1,728,743,736","69,423,271"
942,2022,92885,CA,Yorba Linda,Orange,263,"31,936,025","1,614,428"
943,2022,92886,CA,Yorba Linda,Orange,"23,396","4,047,017,598","221,156,611"
944,2022,92887,CA,Yorba Linda,Orange,"9,649","1,675,144,227","90,939,899"
945,2022,93001,CA,Ventura,Ventura,"15,170","1,431,581,767","66,389,614"
946,2022,93002,CA,Ventura,Ventura,597,"113,753,251","8,625,613"
947,2022,93003,CA,Ventura,Ventura,"23,574","2,195,492,665","89,055,294"
948,2022,93004,CA,Ventura,Ventura,"14,397","1,265,603,530","48,521,272"
949,2022,93005,CA,Ventura,Ventura,191,"19,085,000","1,091,515"
950,2022,93006,CA,Ventura,Ventura,606,"54,939,172","2,119,482"
951,2022,93007,CA,Ventura,Ventura,164,"27,650,794","1,728,739"
952,2022,93010,CA,Camarillo,Ventura,"21,016","2,282,741,954","104,691,321"
953,2022,93011,CA,Camarillo,Ventura,817,"71,311,511","3,081,510"
954,2022,93012,CA,Camarillo,Ventura,"17,304","2,267,221,168","109,032,390"
955,2022,93013,CA,Carpinteria,Santa Barbara,"7,406","872,694,671","37,343,979"
956,2022,93014,CA,Carpinteria,Santa Barbara,429,"65,072,305","4,759,779"
957,2022,93015,CA,Fillmore,Ventura,"8,267","554,880,874","14,964,577"
958,2022,93016,CA,Fillmore,Ventura,437,"21,280,426","495,957"
959,2022,93020,CA,Moorpark,Ventura,202,"14,468,317","577,932"
960,2022,93021,CA,Moorpark,Ventura,"17,177","1,985,953,423","91,767,769"
961,2022,93022,CA,Oak View,Ventura,"2,866","278,197,989","12,120,626"
962,2022,93023,CA,Ojai,Ventura,"8,985","1,087,891,839","58,962,942"
963,2022,93024,CA,Ojai,Ventura,431,"39,606,466","1,650,836"
964,2022,93030,CA,Oxnard,Ventura,"24,468","1,949,463,059","42,101,386"
965,2022,93031,CA,Oxnard,Ventura,"1,067","71,814,086","2,253,154"
966,2022,93032,CA,Oxnard,Ventura,543,"21,307,942","319,771"
967,2022,93033,CA,Oxnard,Ventura,"33,591","1,606,358,726","27,600,472"
968,2022,93034,CA,Oxnard,Ventura,443,"22,280,408","334,469"
969,2022,93035,CA,Oxnard,Ventura,"13,170","1,200,403,333","48,989,400"
970,2022,93036,CA,Oxnard,Ventura,"20,662","1,423,960,067","44,523,352"
971,2022,93040,CA,Piru,Ventura,987,"55,831,376","1,157,706"
972,2022,93041,CA,Port Hueneme,Ventura,"9,117","528,723,205","13,880,614"
973,2022,93042,CA,Point Mugu Nawc,Ventura,14,"365,973","1,599"
974,2022,93043,CA,Port Hueneme Cbc Base,Ventura,23,"707,181","18,287"
975,2022,93044,CA,Port Hueneme,Ventura,418,"27,034,331","918,468"
976,2022,93060,CA,Santa Paula,Ventura,"14,944","923,984,300","25,497,752"
977,2022,93061,CA,Santa Paula,Ventura,306,"18,718,609","565,435"
978,2022,93062,CA,Simi Valley,Ventura,377,"31,066,940","1,117,763"
979,2022,93063,CA,Simi Valley,Ventura,"26,327","2,415,606,397","94,883,091"
980,2022,93064,CA,Brandeis,Ventura,18,"1,158,780","31,099"
981,2022,93065,CA,Simi Valley,Ventura,"34,974","3,618,375,339","150,859,049"
982,2022,93066,CA,Somis,Ventura,"1,536","254,374,304","13,067,711"
983,2022,93067,CA,Summerland,Santa Barbara,624,"74,101,977","4,697,594"
984,2022,93094,CA,Simi Valley,Ventura,270,"28,484,613","1,386,277"
985,2022,93101,CA,Santa Barbara,Santa Barbara,"14,486","1,508,513,283","73,514,177"
986,2022,93102,CA,Santa Barbara,Santa Barbara,335,"-33,763,547","2,676,499"
987,2022,93103,CA,Santa Barbara,Santa Barbara,"8,961","1,100,104,954","54,047,160"
988,2022,93105,CA,Santa Barbara,Santa Barbara,"12,346","1,874,550,470","102,583,781"
989,2022,93106,CA,Santa Barbara,Santa Barbara,469,"13,407,706","249,520"
990,2022,93107,CA,Santa Barbara,Santa Barbara,66,"4,904,227","366,973"
991,2022,93108,CA,Santa Barbara,Santa Barbara,"4,514","3,410,874,174","266,021,169"
992,2022,93109,CA,Santa Barbara,Santa Barbara,"5,100","851,558,758","49,479,472"
993,2022,93110,CA,Santa Barbara,Santa Barbara,"7,585","1,234,964,215","73,190,382"
994,2022,93111,CA,Santa Barbara,Santa Barbara,"8,974","1,318,118,381","73,811,070"
995,2022,93116,CA,Goleta,Santa Barbara,364,"31,810,995","1,072,500"
996,2022,93117,CA,Goleta,Santa Barbara,"18,262","1,697,644,417","74,279,726"
997,2022,93118,CA,Goleta,Santa Barbara,157,"14,633,384","747,160"
998,2022,93120,CA,Santa Barbara,Santa Barbara,240,"19,611,959","982,293"
999,2022,93121,CA,Santa Barbara,Santa Barbara,242,"22,788,064","953,091"
1000,2022,93130,CA,Santa Barbara,Santa Barbara,532,"68,704,554","3,628,270"
1001,2022,93140,CA,Santa Barbara,Santa Barbara,461,"81,825,372","3,349,046"
1002,2022,93150,CA,Santa Barbara,Santa Barbara,411,"259,705,080","14,617,701"
1003,2022,93160,CA,Santa Barbara,Santa Barbara,274,"42,361,556","1,892,302"
1004,2022,93190,CA,Santa Barbara,Santa Barbara,254,"22,507,679","933,540"
1005,2022,93201,CA,Alpaugh,Tulare,363,"12,533,874","125,237"
1006,2022,93202,CA,Armona,Kings,"1,655","69,205,095","894,576"
1007,2022,93203,CA,Arvin,Kern,"8,056","271,053,069","2,986,976"
1008,2022,93204,CA,Avenal,Kings,"3,361","130,894,238","1,588,035"
1009,2022,93205,CA,Bodfish,Kern,632,"24,784,134","526,349"
1010,2022,93206,CA,Buttonwillow,Kern,805,"35,717,579","1,190,163"
1011,2022,93207,CA,California Hot Springs,Tulare,98,"7,287,069","290,482"
1012,2022,93210,CA,Coalinga,Fresno,"5,336","301,503,848","7,317,733"
1013,2022,93212,CA,Corcoran,Kings,"5,335","254,174,537","5,723,069"
1014,2022,93215,CA,Delano,Kern,"18,187","736,654,018","12,723,066"
1015,2022,93216,CA,Delano,Kern,"1,078","37,682,298","728,777"
1016,2022,93218,CA,Ducor,Tulare,369,"15,054,270","368,281"
1017,2022,93219,CA,Earlimart,Tulare,"3,702","117,654,258","1,106,945"
1018,2022,93220,CA,Edison,Kern,152,"8,420,850","507,912"
1019,2022,93221,CA,Exeter,Tulare,"6,023","474,046,299","20,364,072"
1020,2022,93222,CA,Frazier Park,Kern,820,"51,485,735","1,640,428"
1021,2022,93223,CA,Farmersville,Tulare,"4,069","153,621,340","2,009,225"
1022,2022,93224,CA,Fellows,Kern,114,"6,568,792","188,302"
1023,2022,93225,CA,Frazier Park,Kern,"1,855","121,600,593","4,120,056"
1024,2022,93226,CA,Glennville,Kern,103,"6,572,699","200,397"
1025,2022,93227,CA,Goshen,Tulare,300,"122,522,491","14,578,054"
1026,2022,93230,CA,Hanford,Kings,"26,657","1,690,162,840","49,543,454"
1027,2022,93232,CA,Hanford,Kings,563,"48,376,260","2,081,037"
1028,2022,93234,CA,Huron,Fresno,"2,165","70,602,749","546,845"
1029,2022,93235,CA,Ivanhoe,Tulare,"1,685","63,893,961","849,659"
1030,2022,93238,CA,Kernville,Kern,630,"44,736,204","1,770,051"
1031,2022,93239,CA,Kettleman City,Kings,482,"17,962,113","180,843"
1032,2022,93240,CA,Lake Isabella,Kern,"1,919","96,132,832","2,394,228"
1033,2022,93241,CA,Lamont,Kern,"5,682","179,832,147","1,531,652"
1034,2022,93242,CA,Laton,Fresno,"1,180","66,758,055","2,459,466"
1035,2022,93243,CA,Lebec,Kern,544,"32,797,095","1,043,475"
1036,2022,93244,CA,Lemon Cove,Tulare,195,"11,990,065","408,475"
1037,2022,93245,CA,Lemoore,Kings,"13,468","793,994,941","20,961,886"
1038,2022,93246,CA,Lemoore,Kings,141,"3,916,798","37,058"
1039,2022,93247,CA,Lindsay,Tulare,"6,748","275,715,012","5,460,470"
1040,2022,93249,CA,Lost Hills,Kern,885,"35,310,420","325,263"
1041,2022,93250,CA,Mc Farland,Kern,"5,729","204,910,269","2,838,781"
1042,2022,93251,CA,Mc Kittrick,Kern,72,"3,848,299","76,010"
1043,2022,93252,CA,Maricopa,Kern,443,"21,139,524","480,503"
1044,2022,93254,CA,New Cuyama,Santa Barbara,266,"12,844,463","242,040"
1045,2022,93255,CA,Onyx,Kern,176,"8,074,918","186,697"
1046,2022,93256,CA,Pixley,Tulare,"1,920","69,364,207","967,440"
1047,2022,93257,CA,Porterville,Tulare,"28,454","1,391,663,800","32,040,334"
1048,2022,93258,CA,Porterville,Tulare,"1,729","64,152,299","1,410,314"
1049,2022,93260,CA,Posey,Tulare,81,"4,600,671","124,744"
1050,2022,93261,CA,Richgrove,Tulare,"1,140","32,509,719","303,963"
1051,2022,93262,CA,Sequoia National Park,Tulare,23,"1,160,632","25,703"
1052,2022,93263,CA,Shafter,Kern,"9,426","532,581,341","12,233,715"
1053,2022,93265,CA,Springville,Tulare,"1,714","147,429,810","5,495,640"
1054,2022,93266,CA,Stratford,Kings,582,"29,339,095","644,885"
1055,2022,93267,CA,Strathmore,Tulare,"2,217","89,275,860","2,037,628"
1056,2022,93268,CA,Taft,Kern,"5,691","294,363,824","6,675,062"
1057,2022,93270,CA,Terra Bella,Tulare,"2,414","84,147,874","1,738,784"
1058,2022,93271,CA,Three Rivers,Tulare,921,"73,580,253","2,719,423"
1059,2022,93272,CA,Tipton,Tulare,"1,232","60,934,172","3,922,636"
1060,2022,93274,CA,Tulare,Tulare,"29,850","1,818,083,247","45,957,123"
1061,2022,93275,CA,Tulare,Tulare,654,"39,600,263","1,301,592"
1062,2022,93276,CA,Tupman,Kern,52,"2,931,045","69,970"
1063,2022,93277,CA,Visalia,Tulare,"21,532","1,444,258,473","45,711,187"
1064,2022,93278,CA,Visalia,Tulare,328,"23,200,503","871,475"
1065,2022,93279,CA,Visalia,Tulare,389,"39,031,590","1,676,289"
1066,2022,93280,CA,Wasco,Kern,"9,165","401,473,129","6,648,673"
1067,2022,93283,CA,Weldon,Kern,572,"25,796,118","641,374"
1068,2022,93285,CA,Wofford Heights,Kern,798,"39,475,845","1,172,314"
1069,2022,93286,CA,Woodlake,Tulare,"3,776","184,959,278","4,620,370"
1070,2022,93287,CA,Woody,Kern,68,"3,766,342","162,310"
1071,2022,93290,CA,Visalia,Tulare,497,"55,894,413","2,993,774"
1072,2022,93291,CA,Visalia,Tulare,"24,296","1,900,162,296","80,117,269"
1073,2022,93292,CA,Visalia,Tulare,"17,891","1,123,290,720","33,882,118"
1074,2022,93301,CA,Bakersfield,Kern,"4,973","309,199,567","11,208,781"
1075,2022,93302,CA,Bakersfield,Kern,247,"18,643,221","676,184"
1076,2022,93303,CA,Bakersfield,Kern,128,"-9,267,855","577,566"
1077,2022,93304,CA,Bakersfield,Kern,"18,424","659,571,270","10,808,882"
1078,2022,93305,CA,Bakersfield,Kern,"12,356","481,615,845","8,300,885"
1079,2022,93306,CA,Bakersfield,Kern,"29,792","1,860,146,124","45,216,870"
1080,2022,93307,CA,Bakersfield,Kern,"31,938","1,258,915,374","18,327,429"
1081,2022,93308,CA,Bakersfield,Kern,"20,118","1,199,663,328","34,489,081"
1082,2022,93309,CA,Bakersfield,Kern,"24,458","1,499,278,424","41,217,777"
1083,2022,93311,CA,Bakersfield,Kern,"22,682","2,371,665,556","105,173,856"
1084,2022,93312,CA,Bakersfield,Kern,"24,221","2,231,086,960","83,352,317"
1085,2022,93313,CA,Bakersfield,Kern,"24,421","1,427,361,760","35,392,040"
1086,2022,93314,CA,Bakersfield,Kern,"14,496","1,777,597,733","79,869,643"
1087,2022,93380,CA,Bakersfield,Kern,347,"128,995,836","6,010,691"
1088,2022,93383,CA,Bakersfield,Kern,87,"7,169,911","292,018"
1089,2022,93384,CA,Bakersfield,Kern,483,"24,977,778","536,045"
1090,2022,93385,CA,Bakersfield,Kern,196,"6,889,367","113,690"
1091,2022,93386,CA,Bakersfield,Kern,268,"21,828,766","841,251"
1092,2022,93387,CA,Bakersfield,Kern,435,"14,502,060","347,412"
1093,2022,93388,CA,Bakersfield,Kern,99,"12,595,018","511,949"
1094,2022,93389,CA,Bakersfield,Kern,680,"108,890,431","6,852,814"
1095,2022,93390,CA,Bakersfield,Kern,540,"83,422,396","4,178,239"
1096,2022,93401,CA,San Luis Obispo,San Luis Obispo,"14,666","1,765,563,145","83,912,406"
1097,2022,93402,CA,Los Osos,San Luis Obispo,"6,706","561,367,729","20,303,733"
1098,2022,93403,CA,San Luis Obispo,San Luis Obispo,435,"44,777,019","2,312,726"
1099,2022,93405,CA,San Luis Obispo,San Luis Obispo,"7,840","778,706,862","35,088,561"
1100,2022,93406,CA,San Luis Obispo,San Luis Obispo,621,"79,387,300","3,392,658"
1101,2022,93410,CA,San Luis Obispo,San Luis Obispo,62,"1,240,567","28,248"
1102,2022,93412,CA,Los Osos,San Luis Obispo,297,"25,605,888","1,043,382"
1103,2022,93420,CA,Arroyo Grande,San Luis Obispo,"13,771","1,593,927,245","72,599,575"
1104,2022,93421,CA,Arroyo Grande,San Luis Obispo,597,"72,727,336","3,149,326"
1105,2022,93422,CA,Atascadero,San Luis Obispo,"14,318","1,268,113,755","45,227,554"
1106,2022,93423,CA,Atascadero,San Luis Obispo,863,"72,708,262","2,894,700"
1107,2022,93424,CA,Avila Beach,San Luis Obispo,736,"147,446,044","9,728,805"
1108,2022,93426,CA,Bradley,Monterey,501,"41,851,425","1,558,087"
1109,2022,93427,CA,Buellton,Santa Barbara,"2,961","274,159,208","11,165,907"
1110,2022,93428,CA,Cambria,San Luis Obispo,"3,158","285,817,180","12,306,056"
1111,2022,93429,CA,Casmalia,Santa Barbara,74,"3,508,906","63,440"
1112,2022,93430,CA,Cayucos,San Luis Obispo,"1,463","177,382,329","9,060,783"
1113,2022,93432,CA,Creston,San Luis Obispo,666,"70,370,433","2,890,395"
1114,2022,93433,CA,Grover Beach,San Luis Obispo,"5,747","418,183,494","14,088,878"
1115,2022,93434,CA,Guadalupe,Santa Barbara,"3,804","188,806,907","3,884,048"
1116,2022,93435,CA,Harmony,San Luis Obispo,18,"1,895,759","86,828"
1117,2022,93436,CA,Lompoc,Santa Barbara,"22,589","426,697,078","39,887,785"
1118,2022,93437,CA,Lompoc,Santa Barbara,541,"26,026,366","295,282"
1119,2022,93438,CA,Lompoc,Santa Barbara,422,"30,866,461","1,447,411"
1120,2022,93440,CA,Los Alamos,Santa Barbara,814,"67,674,344","2,620,203"
1121,2022,93441,CA,Los Olivos,Santa Barbara,607,"95,447,267","5,480,049"
1122,2022,93442,CA,Morro Bay,San Luis Obispo,"5,354","475,789,405","20,433,690"
1123,2022,93443,CA,Morro Bay,San Luis Obispo,426,"31,171,109","1,485,764"
1124,2022,93444,CA,Nipomo,San Luis Obispo,"10,638","976,911,562","37,906,818"
1125,2022,93445,CA,Oceano,San Luis Obispo,"2,791","159,273,991","4,085,403"
1126,2022,93446,CA,Paso Robles,San Luis Obispo,"19,567","1,625,169,675","60,766,117"
1127,2022,93447,CA,Paso Robles,San Luis Obispo,"1,592","152,696,662","5,936,488"
1128,2022,93448,CA,Pismo Beach,San Luis Obispo,689,"64,290,612","2,808,423"
1129,2022,93449,CA,Pismo Beach,San Luis Obispo,"4,004","550,133,822","28,930,403"
1130,2022,93450,CA,San Ardo,Monterey,232,"18,168,217","816,909"
1131,2022,93451,CA,San Miguel,San Luis Obispo,"1,937","132,747,944","3,933,527"
1132,2022,93452,CA,San Simeon,San Luis Obispo,234,"13,540,632","333,399"
1133,2022,93453,CA,Santa Margarita,San Luis Obispo,"1,205","89,313,027","4,207,491"
1134,2022,93454,CA,Santa Maria,Santa Barbara,"17,155","935,153,925","22,468,821"
1135,2022,93455,CA,Santa Maria,Santa Barbara,"20,522","822,688,129","65,546,524"
1136,2022,93456,CA,Santa Maria,Santa Barbara,"1,511","97,871,008","3,433,007"
1137,2022,93457,CA,Santa Maria,Santa Barbara,247,"25,803,922","1,022,677"
1138,2022,93458,CA,Santa Maria,Santa Barbara,"23,609","1,036,742,377","16,327,818"
1139,2022,93460,CA,Santa Ynez,Santa Barbara,"2,704","499,773,075","26,204,922"
1140,2022,93461,CA,Shandon,San Luis Obispo,631,"32,897,357","719,273"
1141,2022,93463,CA,Solvang,Santa Barbara,"3,660","489,018,729","24,699,678"
1142,2022,93464,CA,Solvang,Santa Barbara,391,"48,106,817","2,718,986"
1143,2022,93465,CA,Templeton,San Luis Obispo,"4,915","615,281,172","30,702,860"
1144,2022,93475,CA,Oceano,San Luis Obispo,313,"16,598,152","398,193"
1145,2022,93483,CA,Grover Beach,San Luis Obispo,398,"27,130,012","909,204"
1146,2022,93501,CA,Mojave,Kern,"1,759","77,433,031","1,716,445"
1147,2022,93502,CA,Mojave,Kern,90,"6,716,165","243,802"
1148,2022,93504,CA,California City,Kern,170,"11,094,842","370,920"
1149,2022,93505,CA,California City,Kern,"4,393","90,500,236","4,829,986"
1150,2022,93510,CA,Acton,Los Angeles,"3,432","345,659,809","14,805,229"
1151,2022,93512,CA,Benton,Mono,78,"4,406,282","94,046"
1152,2022,93513,CA,Big Pine,Inyo,763,"47,825,412","1,305,493"
1153,2022,93514,CA,Bishop,Inyo,"6,017","460,179,959","16,929,644"
1154,2022,93515,CA,Bishop,Inyo,351,"23,722,882","848,362"
1155,2022,93516,CA,Boron,Kern,694,"34,180,145","799,944"
1156,2022,93517,CA,Bridgeport,Mono,306,"18,814,674","545,410"
1157,2022,93518,CA,Caliente,Kern,388,"21,909,370","656,688"
1158,2022,93519,CA,Cantil,Kern,11,"685,073","21,900"
1159,2022,93522,CA,Darwin,Inyo,10,"334,242","6,503"
1160,2022,93523,CA,Edwards,Kern,697,"39,528,796","912,837"
1161,2022,93524,CA,Edwards,Kern,43,"1,161,360","13,450"
1162,2022,93526,CA,Independence,Inyo,289,"24,916,697","1,132,211"
1163,2022,93527,CA,Inyokern,Kern,840,"58,783,984","1,840,949"
1164,2022,93528,CA,Johannesburg,Kern,51,"1,869,441","55,827"
1165,2022,93529,CA,June Lake,Mono,322,"23,997,012","985,530"
1166,2022,93530,CA,Keeler,Inyo,24,"1,201,828","37,707"
1167,2022,93531,CA,Keene,Kern,255,"29,700,487","1,282,250"
1168,2022,93532,CA,Lake Hughes,Los Angeles,"1,024","79,933,786","2,953,896"
1169,2022,93534,CA,Lancaster,Los Angeles,"15,535","776,450,565","18,364,231"
1170,2022,93535,CA,Lancaster,Los Angeles,"30,617","1,368,752,508","24,464,115"
1171,2022,93536,CA,Lancaster,Los Angeles,"29,648","2,277,138,083","75,957,024"
1172,2022,93539,CA,Lancaster,Los Angeles,786,"67,235,214","2,991,371"
1173,2022,93541,CA,Lee Vining,Mono,245,"13,805,902","446,085"
1174,2022,93543,CA,Littlerock,Los Angeles,"5,496","260,956,064","5,436,694"
1175,2022,93544,CA,Llano,Los Angeles,403,"23,366,929","633,952"
1176,2022,93545,CA,Lone Pine,Inyo,767,"50,381,528","1,696,985"
1177,2022,93546,CA,Mammoth Lakes,Mono,"4,245","399,112,917","18,260,148"
1178,2022,93549,CA,Olancha,Inyo,102,"6,239,729","198,774"
1179,2022,93550,CA,Palmdale,Los Angeles,"31,086","1,400,807,662","25,217,888"
1180,2022,93551,CA,Palmdale,Los Angeles,"23,844","1,937,207,958","67,645,412"
1181,2022,93552,CA,Palmdale,Los Angeles,"17,408","890,633,593","17,738,397"
1182,2022,93553,CA,Pearblossom,Los Angeles,709,"43,343,726","1,341,196"
1183,2022,93555,CA,Ridgecrest,Kern,"13,471","981,848,833","33,858,571"
1184,2022,93556,CA,Ridgecrest,Kern,405,"32,288,712","1,211,960"
1185,2022,93558,CA,Red Mountain,San Bernardino,12,"364,332","4,122"
1186,2022,93560,CA,Rosamond,Kern,"8,824","552,515,254","14,917,354"
1187,2022,93561,CA,Tehachapi,Kern,"12,607","1,000,465,225","34,767,639"
1188,2022,93562,CA,Trona,San Bernardino,410,"30,725,818","1,814,322"
1189,2022,93563,CA,Valyermo,Los Angeles,34,"1,723,360","51,129"
1190,2022,93581,CA,Tehachapi,Kern,672,"53,559,918","1,926,115"
1191,2022,93584,CA,Lancaster,Los Angeles,152,"14,667,698","983,737"
1192,2022,93586,CA,Lancaster,Los Angeles,10,"781,067","25,518"
1193,2022,93590,CA,Palmdale,Los Angeles,375,"21,031,759","577,608"
1194,2022,93591,CA,Palmdale,Los Angeles,"2,593","110,933,019","1,865,793"
1195,2022,93592,CA,Trona,San Bernardino,45,"2,096,526","52,826"
1196,2022,93596,CA,Boron,Kern,53,"3,200,210","74,604"
1197,2022,93601,CA,Ahwahnee,Madera,820,"64,292,846","2,312,767"
1198,2022,93602,CA,Auberry,Fresno,"1,340","105,112,353","3,662,383"
1199,2022,93603,CA,Badger,Tulare,53,"2,552,761","79,937"
1200,2022,93604,CA,Bass Lake,Madera,296,"16,832,138","807,999"
1201,2022,93605,CA,Big Creek,Fresno,50,"5,841,704","265,889"
1202,2022,93606,CA,Biola,Fresno,631,"22,721,997","530,818"
1203,2022,93607,CA,Burrel,Fresno,12,"559,986","1,852"
1204,2022,93608,CA,Cantua Creek,Fresno,416,"14,960,945","105,463"
1205,2022,93609,CA,Caruthers,Fresno,"2,172","118,534,059","3,255,651"
1206,2022,93610,CA,Chowchilla,Madera,"6,749","391,114,819","11,015,861"
1207,2022,93611,CA,Clovis,Fresno,"20,818","1,972,481,777","76,866,532"
1208,2022,93612,CA,Clovis,Fresno,"14,844","765,737,154","18,154,858"
1209,2022,93613,CA,Clovis,Fresno,947,"77,214,297","2,763,704"
1210,2022,93614,CA,Coarsegold,Madera,"4,852","362,609,107","11,778,597"
1211,2022,93615,CA,Cutler,Tulare,"2,065","69,479,804","930,335"
1212,2022,93616,CA,Del Rey,Fresno,967,"45,809,986","995,898"
1213,2022,93618,CA,Dinuba,Tulare,"12,415","559,865,037","11,320,261"
1214,2022,93619,CA,Clovis,Fresno,"22,025","2,950,003,421","139,819,959"
1215,2022,93620,CA,Dos Palos,Merced,"3,874","198,414,910","5,037,858"
1216,2022,93621,CA,Dunlap,Fresno,199,"11,127,947","335,579"
1217,2022,93622,CA,Firebaugh,Fresno,"4,141","186,286,534","3,617,335"
1218,2022,93623,CA,Fish Camp,Mariposa,54,"1,913,604","50,590"
1219,2022,93624,CA,Five Points,Fresno,248,"11,211,797","187,971"
1220,2022,93625,CA,Fowler,Fresno,"3,735","235,515,173","7,101,328"
1221,2022,93626,CA,Friant,Fresno,992,"153,453,485","8,279,968"
1222,2022,93627,CA,Helm,Fresno,71,"4,828,689","214,320"
1223,2022,93628,CA,Hume,Fresno,123,"8,997,956","116,276"
1224,2022,93630,CA,Kerman,Fresno,"8,213","454,815,185","10,915,679"
1225,2022,93631,CA,Kingsburg,Fresno,"7,270","602,234,558","22,184,848"
1226,2022,93633,CA,Kings Canyon National Pk,Tulare,25,"1,265,743","22,003"
1227,2022,93634,CA,Lakeshore,Fresno,10,"342,222","5,640"
1228,2022,93635,CA,Los Banos,Merced,"20,563","1,200,528,325","29,729,013"
1229,2022,93636,CA,Madera,Madera,"7,921","782,059,241","31,140,581"
1230,2022,93637,CA,Madera,Madera,"16,670","949,233,390","26,139,784"
1231,2022,93638,CA,Madera,Madera,"18,584","771,963,819","12,192,171"
