index,ZIP,County,ZIP Code Population,EV Count in Zip,ZEV Sales in County,County Population
750,92262,riverside,26064.0,1338.0,19919,"2,492,442"
751,92263,riverside,,28.0,19919,"2,492,442"
752,92264,riverside,20250.0,1113.0,19919,"2,492,442"
753,92266,imperial,152.0,1.0,429,"179,057"
754,92267,san bernardino,0.0,,16021,"2,195,611"
755,92268,san bernardino,315.0,13.0,16021,"2,195,611"
756,92270,riverside,17375.0,1513.0,19919,"2,492,442"
757,92273,imperial,1551.0,6.0,429,"179,057"
758,92274,riverside,17909.0,63.0,19919,"2,492,442"
759,92274,imperial,17909.0,63.0,429,"179,057"
760,92275,imperial,1410.0,6.0,429,"179,057"
761,92276,riverside,7662.0,113.0,19919,"2,492,442"
762,92277,san bernardino,27742.0,203.0,16021,"2,195,611"
763,92278,san bernardino,3839.0,1.0,16021,"2,195,611"
764,92280,san bernardino,0.0,,16021,"2,195,611"
765,92281,imperial,1904.0,2.0,429,"179,057"
766,92282,riverside,1494.0,21.0,19919,"2,492,442"
767,92283,imperial,1795.0,6.0,429,"179,057"
768,92284,san bernardino,25782.0,326.0,16021,"2,195,611"
769,92285,san bernardino,2914.0,25.0,16021,"2,195,611"
770,92286,san bernardino,,8.0,16021,"2,195,611"
771,92301,san bernardino,38651.0,292.0,16021,"2,195,611"
772,92301,los angeles,38651.0,292.0,125196,"9,663,345"
773,92304,san bernardino,0.0,,16021,"2,195,611"
774,92305,san bernardino,371.0,4.0,16021,"2,195,611"
775,92307,san bernardino,40666.0,615.0,16021,"2,195,611"
776,92308,san bernardino,42402.0,557.0,16021,"2,195,611"
777,92309,san bernardino,490.0,1.0,16021,"2,195,611"
778,92310,san bernardino,8791.0,60.0,16021,"2,195,611"
779,92311,san bernardino,33982.0,188.0,16021,"2,195,611"
780,92312,san bernardino,,5.0,16021,"2,195,611"
781,92313,san bernardino,13069.0,250.0,16021,"2,195,611"
782,92313,riverside,13069.0,250.0,19919,"2,492,442"
783,92314,san bernardino,10410.0,90.0,16021,"2,195,611"
784,92315,san bernardino,5215.0,91.0,16021,"2,195,611"
785,92316,san bernardino,31909.0,254.0,16021,"2,195,611"
786,92317,san bernardino,708.0,66.0,16021,"2,195,611"
787,92318,san bernardino,,1.0,16021,"2,195,611"
788,92320,riverside,10680.0,316.0,19919,"2,492,442"
789,92320,san bernardino,10680.0,316.0,16021,"2,195,611"
790,92321,san bernardino,828.0,17.0,16021,"2,195,611"
791,92322,san bernardino,605.0,10.0,16021,"2,195,611"
792,92323,san bernardino,,,16021,"2,195,611"
793,92324,san bernardino,57049.0,661.0,16021,"2,195,611"
794,92324,riverside,57049.0,661.0,19919,"2,492,442"
795,92325,san bernardino,9689.0,145.0,16021,"2,195,611"
796,92327,san bernardino,706.0,,16021,"2,195,611"
797,92328,inyo,872.0,,47,"18,527"
798,92329,san bernardino,,27.0,16021,"2,195,611"
799,92331,san bernardino,,17.0,16021,"2,195,611"
800,92332,san bernardino,106.0,,16021,"2,195,611"
801,92333,san bernardino,403.0,14.0,16021,"2,195,611"
802,92334,san bernardino,,1.0,16021,"2,195,611"
803,92335,san bernardino,95295.0,766.0,16021,"2,195,611"
804,92336,san bernardino,103393.0,4069.0,16021,"2,195,611"
805,92337,san bernardino,36944.0,644.0,16021,"2,195,611"
806,92338,san bernardino,0.0,,16021,"2,195,611"
807,92339,san bernardino,1277.0,16.0,16021,"2,195,611"
808,92340,san bernardino,,3.0,16021,"2,195,611"
809,92341,san bernardino,299.0,7.0,16021,"2,195,611"
810,92342,san bernardino,6677.0,123.0,16021,"2,195,611"
811,92344,san bernardino,20671.0,425.0,16021,"2,195,611"
812,92345,san bernardino,87906.0,794.0,16021,"2,195,611"
813,92346,san bernardino,56956.0,1198.0,16021,"2,195,611"
814,92347,san bernardino,630.0,6.0,16021,"2,195,611"
815,92350,san bernardino,394.0,7.0,16021,"2,195,611"
816,92352,san bernardino,6496.0,157.0,16021,"2,195,611"
817,92354,san bernardino,23076.0,805.0,16021,"2,195,611"
818,92356,san bernardino,6665.0,23.0,16021,"2,195,611"
819,92357,san bernardino,,,16021,"2,195,611"
820,92358,san bernardino,712.0,23.0,16021,"2,195,611"
821,92359,san bernardino,9394.0,135.0,16021,"2,195,611"
822,92363,san bernardino,5392.0,19.0,16021,"2,195,611"
823,92364,san bernardino,15.0,,16021,"2,195,611"
824,92365,san bernardino,2514.0,11.0,16021,"2,195,611"
825,92366,san bernardino,,1.0,16021,"2,195,611"
826,92368,san bernardino,925.0,10.0,16021,"2,195,611"
827,92369,san bernardino,3305.0,2.0,16021,"2,195,611"
828,92371,san bernardino,21678.0,160.0,16021,"2,195,611"
829,92372,san bernardino,4854.0,85.0,16021,"2,195,611"
830,92373,san bernardino,34816.0,1475.0,16021,"2,195,611"
831,92373,riverside,34816.0,1475.0,19919,"2,492,442"
832,92374,san bernardino,44287.0,1113.0,16021,"2,195,611"
833,92375,san bernardino,,22.0,16021,"2,195,611"
834,92376,san bernardino,84161.0,809.0,16021,"2,195,611"
835,92377,san bernardino,21685.0,434.0,16021,"2,195,611"
836,92378,san bernardino,445.0,7.0,16021,"2,195,611"
837,92382,san bernardino,5301.0,96.0,16021,"2,195,611"
838,92384,inyo,18.0,,47,"18,527"
839,92385,san bernardino,186.0,13.0,16021,"2,195,611"
840,92386,san bernardino,2037.0,19.0,16021,"2,195,611"
841,92389,inyo,169.0,,47,"18,527"
842,92391,san bernardino,2192.0,35.0,16021,"2,195,611"
843,92392,san bernardino,64352.0,874.0,16021,"2,195,611"
844,92393,san bernardino,,13.0,16021,"2,195,611"
845,92394,san bernardino,39230.0,488.0,16021,"2,195,611"
846,92395,san bernardino,49323.0,522.0,16021,"2,195,611"
847,92397,san bernardino,5699.0,117.0,16021,"2,195,611"
848,92397,los angeles,5699.0,117.0,125196,"9,663,345"
849,92398,san bernardino,1657.0,10.0,16021,"2,195,611"
850,92399,san bernardino,55029.0,1071.0,16021,"2,195,611"
851,92399,riverside,55029.0,1071.0,19919,"2,492,442"
852,92401,san bernardino,2283.0,8.0,16021,"2,195,611"
853,92402,san bernardino,,1.0,16021,"2,195,611"
854,92403,san bernardino,,,16021,"2,195,611"
855,92404,san bernardino,63067.0,518.0,16021,"2,195,611"
856,92405,san bernardino,31207.0,251.0,16021,"2,195,611"
857,92406,san bernardino,,2.0,16021,"2,195,611"
858,92407,san bernardino,69191.0,1120.0,16021,"2,195,611"
859,92408,san bernardino,13880.0,202.0,16021,"2,195,611"
860,92410,san bernardino,48286.0,266.0,16021,"2,195,611"
861,92411,san bernardino,27157.0,121.0,16021,"2,195,611"
862,92413,san bernardino,,5.0,16021,"2,195,611"
863,92415,san bernardino,0.0,13.0,16021,"2,195,611"
864,92418,san bernardino,,,16021,"2,195,611"
865,92423,san bernardino,,10.0,16021,"2,195,611"
866,92427,san bernardino,,5.0,16021,"2,195,611"
867,92501,riverside,22079.0,430.0,19919,"2,492,442"
868,92502,riverside,,5.0,19919,"2,492,442"
869,92503,riverside,88242.0,2190.0,19919,"2,492,442"
870,92504,riverside,57085.0,1149.0,19919,"2,492,442"
871,92505,riverside,53063.0,897.0,19919,"2,492,442"
872,92506,riverside,44311.0,1697.0,19919,"2,492,442"
873,92507,riverside,61920.0,1304.0,19919,"2,492,442"
874,92508,riverside,36777.0,1480.0,19919,"2,492,442"
875,92509,riverside,80149.0,1214.0,19919,"2,492,442"
876,92509,san bernardino,80149.0,1214.0,16021,"2,195,611"
877,92513,riverside,,2.0,19919,"2,492,442"
878,92514,riverside,,4.0,19919,"2,492,442"
879,92516,riverside,,10.0,19919,"2,492,442"
880,92517,riverside,,11.0,19919,"2,492,442"
881,92518,riverside,1236.0,69.0,19919,"2,492,442"
882,92519,riverside,,4.0,19919,"2,492,442"
883,92521,riverside,0.0,9.0,19919,"2,492,442"
884,92522,riverside,,,19919,"2,492,442"
885,92530,riverside,60877.0,1215.0,19919,"2,492,442"
886,92531,riverside,,7.0,19919,"2,492,442"
887,92532,riverside,27268.0,1530.0,19919,"2,492,442"
888,92536,riverside,2749.0,78.0,19919,"2,492,442"
889,92536,san diego,2749.0,78.0,38474,"3,269,973"
890,92539,riverside,3480.0,31.0,19919,"2,492,442"
891,92543,riverside,39878.0,305.0,19919,"2,492,442"
892,92544,riverside,51694.0,527.0,19919,"2,492,442"
893,92545,riverside,45771.0,558.0,19919,"2,492,442"
894,92546,riverside,,3.0,19919,"2,492,442"
895,92548,riverside,6435.0,88.0,19919,"2,492,442"
896,92549,riverside,3823.0,65.0,19919,"2,492,442"
897,92551,riverside,36190.0,431.0,19919,"2,492,442"
898,92552,riverside,,6.0,19919,"2,492,442"
899,92553,riverside,73189.0,701.0,19919,"2,492,442"
901,92555,riverside,45751.0,1221.0,19919,"2,492,442"
902,92556,riverside,,3.0,19919,"2,492,442"
903,92557,riverside,55749.0,1010.0,19919,"2,492,442"
904,92561,riverside,1891.0,47.0,19919,"2,492,442"
905,92562,riverside,65116.0,2238.0,19919,"2,492,442"
906,92563,riverside,77860.0,3204.0,19919,"2,492,442"
907,92564,riverside,,16.0,19919,"2,492,442"
908,92567,riverside,10697.0,114.0,19919,"2,492,442"
909,92570,riverside,57336.0,713.0,19919,"2,492,442"
910,92571,riverside,60153.0,770.0,19919,"2,492,442"
911,92572,riverside,,11.0,19919,"2,492,442"
912,92581,riverside,,10.0,19919,"2,492,442"
913,92582,riverside,22732.0,368.0,19919,"2,492,442"
914,92583,riverside,33685.0,252.0,19919,"2,492,442"
915,92584,riverside,57551.0,2422.0,19919,"2,492,442"
916,92585,riverside,29500.0,900.0,19919,"2,492,442"
917,92586,riverside,19391.0,358.0,19919,"2,492,442"
918,92587,riverside,18382.0,590.0,19919,"2,492,442"
919,92589,riverside,,29.0,19919,"2,492,442"
920,92590,riverside,5108.0,254.0,19919,"2,492,442"
921,92590,san diego,5108.0,254.0,38474,"3,269,973"
922,92591,riverside,41673.0,1770.0,19919,"2,492,442"
923,92592,riverside,80933.0,3628.0,19919,"2,492,442"
924,92593,riverside,,10.0,19919,"2,492,442"
925,92595,riverside,34505.0,844.0,19919,"2,492,442"
926,92596,riverside,36725.0,1617.0,19919,"2,492,442"
927,92599,riverside,,,19919,"2,492,442"
928,92602,orange,27358.0,3989.0,54517,"3,135,755"
929,92603,orange,19264.0,2638.0,54517,"3,135,755"
930,92604,orange,27750.0,1977.0,54517,"3,135,755"
931,92605,orange,,6.0,54517,"3,135,755"
932,92606,orange,24499.0,1923.0,54517,"3,135,755"
933,92607,orange,,22.0,54517,"3,135,755"
934,92609,orange,,9.0,54517,"3,135,755"
935,92610,orange,13182.0,1266.0,54517,"3,135,755"
936,92612,orange,33706.0,2262.0,54517,"3,135,755"
937,92614,orange,29617.0,2471.0,54517,"3,135,755"
938,92615,orange,,16.0,54517,"3,135,755"
939,92616,orange,,12.0,54517,"3,135,755"
940,92617,orange,22172.0,745.0,54517,"3,135,755"
941,92618,orange,62296.0,9605.0,54517,"3,135,755"
942,92619,orange,,55.0,54517,"3,135,755"
943,92620,orange,61744.0,6767.0,54517,"3,135,755"
944,92623,orange,,33.0,54517,"3,135,755"
945,92624,orange,6685.0,373.0,54517,"3,135,755"
946,92625,orange,12328.0,1519.0,54517,"3,135,755"
947,92626,orange,50569.0,2541.0,54517,"3,135,755"
948,92627,orange,60751.0,2290.0,54517,"3,135,755"
949,92628,orange,,11.0,54517,"3,135,755"
950,92629,orange,26198.0,1848.0,54517,"3,135,755"
951,92630,orange,66461.0,4523.0,54517,"3,135,755"
952,92637,orange,17342.0,679.0,54517,"3,135,755"
954,92646,orange,55814.0,2952.0,54517,"3,135,755"
955,92647,orange,58794.0,2216.0,54517,"3,135,755"
956,92648,orange,45521.0,3143.0,54517,"3,135,755"
957,92649,orange,35504.0,2183.0,54517,"3,135,755"
958,92650,orange,,1.0,54517,"3,135,755"
959,92651,orange,23477.0,2769.0,54517,"3,135,755"
960,92652,orange,,31.0,54517,"3,135,755"
961,92653,orange,29596.0,2102.0,54517,"3,135,755"
962,92654,orange,,14.0,54517,"3,135,755"
963,92655,orange,8101.0,241.0,54517,"3,135,755"
964,92656,orange,52645.0,3652.0,54517,"3,135,755"
965,92657,orange,10224.0,1857.0,54517,"3,135,755"
966,92658,orange,,61.0,54517,"3,135,755"
967,92659,orange,,21.0,54517,"3,135,755"
968,92660,orange,34788.0,3840.0,54517,"3,135,755"
969,92661,orange,3095.0,222.0,54517,"3,135,755"
970,92662,orange,2285.0,187.0,54517,"3,135,755"
971,92663,orange,21584.0,1530.0,54517,"3,135,755"
972,92672,orange,37470.0,2050.0,54517,"3,135,755"
973,92672,san diego,37470.0,2050.0,38474,"3,269,973"
974,92673,orange,29828.0,2676.0,54517,"3,135,755"
975,92674,orange,,9.0,54517,"3,135,755"
976,92675,orange,34998.0,2118.0,54517,"3,135,755"
977,92676,orange,1967.0,137.0,54517,"3,135,755"
978,92677,orange,64023.0,5101.0,54517,"3,135,755"
979,92678,orange,668.0,17.0,54517,"3,135,755"
980,92679,orange,30966.0,3312.0,54517,"3,135,755"
981,92683,orange,90140.0,3802.0,54517,"3,135,755"
982,92684,orange,,9.0,54517,"3,135,755"
983,92685,orange,,9.0,54517,"3,135,755"
984,92688,orange,43937.0,2612.0,54517,"3,135,755"
985,92690,orange,,20.0,54517,"3,135,755"
986,92691,orange,46618.0,2659.0,54517,"3,135,755"
987,92692,orange,46568.0,3363.0,54517,"3,135,755"
988,92693,orange,,3.0,54517,"3,135,755"
989,92694,orange,35019.0,3985.0,54517,"3,135,755"
990,92697,orange,0.0,16.0,54517,"3,135,755"
991,92698,orange,,,54517,"3,135,755"
992,92701,orange,48272.0,605.0,54517,"3,135,755"
993,92702,orange,,3.0,54517,"3,135,755"
994,92703,orange,62223.0,867.0,54517,"3,135,755"
995,92704,orange,80408.0,1655.0,54517,"3,135,755"
996,92705,orange,48680.0,2876.0,54517,"3,135,755"
997,92706,orange,37191.0,862.0,54517,"3,135,755"
998,92707,orange,59213.0,823.0,54517,"3,135,755"
999,92708,orange,56358.0,4210.0,54517,"3,135,755"
1000,92711,orange,,10.0,54517,"3,135,755"
1001,92728,orange,,20.0,54517,"3,135,755"
1002,92735,orange,,1.0,54517,"3,135,755"
1003,92780,orange,54495.0,1735.0,54517,"3,135,755"
1004,92781,orange,,16.0,54517,"3,135,755"
1005,92782,orange,29947.0,3048.0,54517,"3,135,755"
1006,92799,orange,,4.0,54517,"3,135,755"
1007,92801,orange,61218.0,1352.0,54517,"3,135,755"
1008,92802,orange,43698.0,977.0,54517,"3,135,755"
1009,92803,orange,,5.0,54517,"3,135,755"
1010,92804,orange,83435.0,2048.0,54517,"3,135,755"
1011,92805,orange,74336.0,2019.0,54517,"3,135,755"
1012,92806,orange,40528.0,1187.0,54517,"3,135,755"
1013,92807,orange,37270.0,2648.0,54517,"3,135,755"
1014,92808,orange,20829.0,1808.0,54517,"3,135,755"
1015,92809,orange,,13.0,54517,"3,135,755"
1016,92811,orange,,4.0,54517,"3,135,755"
1017,92812,orange,,7.0,54517,"3,135,755"
1018,92814,orange,,1.0,54517,"3,135,755"
1019,92815,orange,,5.0,54517,"3,135,755"
1020,92816,orange,,5.0,54517,"3,135,755"
1021,92817,orange,,12.0,54517,"3,135,755"
1022,92821,orange,42196.0,2761.0,54517,"3,135,755"
1023,92822,orange,,21.0,54517,"3,135,755"
1024,92823,orange,5141.0,664.0,54517,"3,135,755"
1025,92825,orange,,,54517,"3,135,755"
1026,92831,orange,35831.0,1425.0,54517,"3,135,755"
1027,92832,orange,26364.0,771.0,54517,"3,135,755"
1028,92833,orange,52038.0,2996.0,54517,"3,135,755"
1029,92834,orange,,5.0,54517,"3,135,755"
1030,92835,orange,26753.0,1969.0,54517,"3,135,755"
1031,92836,orange,,1.0,54517,"3,135,755"
1032,92837,orange,,9.0,54517,"3,135,755"
1033,92838,orange,,2.0,54517,"3,135,755"
1034,92840,orange,54475.0,1673.0,54517,"3,135,755"
1035,92841,orange,33514.0,1332.0,54517,"3,135,755"
1036,92842,orange,,11.0,54517,"3,135,755"
1037,92843,orange,46553.0,1320.0,54517,"3,135,755"
1038,92844,orange,22719.0,906.0,54517,"3,135,755"
1039,92845,orange,15484.0,670.0,54517,"3,135,755"
1040,92846,orange,,2.0,54517,"3,135,755"
1041,92856,orange,,6.0,54517,"3,135,755"
1042,92857,orange,,,54517,"3,135,755"
1043,92859,orange,,9.0,54517,"3,135,755"
1044,92860,riverside,25268.0,628.0,19919,"2,492,442"
1045,92861,orange,5776.0,595.0,54517,"3,135,755"
1046,92862,orange,,,54517,"3,135,755"
1047,92863,orange,,16.0,54517,"3,135,755"
1048,92864,orange,,1.0,54517,"3,135,755"
1049,92865,orange,20897.0,983.0,54517,"3,135,755"
1050,92866,orange,14776.0,434.0,54517,"3,135,755"
1051,92867,orange,44003.0,2251.0,54517,"3,135,755"
1052,92868,orange,27390.0,838.0,54517,"3,135,755"
1053,92869,orange,36684.0,1894.0,54517,"3,135,755"
1054,92870,orange,52384.0,2481.0,54517,"3,135,755"
1055,92871,orange,,5.0,54517,"3,135,755"
1056,92877,riverside,,18.0,19919,"2,492,442"
1057,92878,riverside,,531.0,19919,"2,492,442"
1058,92879,riverside,48756.0,1294.0,19919,"2,492,442"
1059,92880,riverside,75453.0,3970.0,19919,"2,492,442"
1060,92880,san bernardino,75453.0,3970.0,16021,"2,195,611"
1061,92881,riverside,29986.0,1572.0,19919,"2,492,442"
1062,92882,riverside,69385.0,2432.0,19919,"2,492,442"
1063,92883,riverside,39071.0,2398.0,19919,"2,492,442"
1064,92885,orange,,4.0,54517,"3,135,755"
1065,92886,orange,49919.0,4230.0,54517,"3,135,755"
1066,92887,orange,19985.0,1694.0,54517,"3,135,755"
1067,92899,orange,,,54517,"3,135,755"
1068,93001,ventura,31885.0,1110.0,9239,"829,590"
1069,93002,ventura,,13.0,9239,"829,590"
1070,93003,ventura,52511.0,1544.0,9239,"829,590"
1071,93004,ventura,31326.0,874.0,9239,"829,590"
1072,93005,ventura,,3.0,9239,"829,590"
1073,93006,ventura,,10.0,9239,"829,590"
1074,93007,ventura,,2.0,9239,"829,590"
1075,93009,ventura,,1.0,9239,"829,590"
1076,93010,ventura,46715.0,1703.0,9239,"829,590"
1077,93011,ventura,,24.0,9239,"829,590"
1078,93012,ventura,36007.0,1926.0,9239,"829,590"
1079,93013,santa barbara,16348.0,508.0,3027,"441,257"
1080,93013,ventura,16348.0,508.0,9239,"829,590"
1081,93014,santa barbara,,5.0,3027,"441,257"
1082,93015,ventura,18917.0,398.0,9239,"829,590"
1083,93016,ventura,,3.0,9239,"829,590"
1084,93020,ventura,,5.0,9239,"829,590"
1085,93021,ventura,37702.0,1862.0,9239,"829,590"
1086,93022,ventura,5929.0,167.0,9239,"829,590"
1087,93023,ventura,21559.0,940.0,9239,"829,590"
1088,93024,ventura,,13.0,9239,"829,590"
1089,93030,ventura,58573.0,771.0,9239,"829,590"
1090,93031,ventura,,11.0,9239,"829,590"
1091,93032,ventura,,,9239,"829,590"
1092,93033,ventura,80482.0,736.0,9239,"829,590"
1093,93034,ventura,,13.0,9239,"829,590"
1094,93035,ventura,26476.0,905.0,9239,"829,590"
1095,93036,ventura,47938.0,1034.0,9239,"829,590"
1096,93040,ventura,1904.0,32.0,9239,"829,590"
1097,93041,ventura,23179.0,340.0,9239,"829,590"
1098,93042,ventura,107.0,2.0,9239,"829,590"
1099,93043,ventura,549.0,2.0,9239,"829,590"
1100,93044,ventura,,3.0,9239,"829,590"
1101,93060,ventura,34640.0,480.0,9239,"829,590"
1102,93061,ventura,,3.0,9239,"829,590"
1103,93062,ventura,,9.0,9239,"829,590"
1104,93063,ventura,56110.0,2377.0,9239,"829,590"
1105,93063,los angeles,56110.0,2377.0,125196,"9,663,345"
1106,93064,ventura,0.0,,9239,"829,590"
1107,93065,ventura,72585.0,3509.0,9239,"829,590"
1108,93066,ventura,2979.0,161.0,9239,"829,590"
1109,93067,santa barbara,993.0,52.0,3027,"441,257"
1110,93094,ventura,,3.0,9239,"829,590"
1111,93099,ventura,,,9239,"829,590"
1112,93101,santa barbara,30496.0,845.0,3027,"441,257"
1113,93102,santa barbara,,8.0,3027,"441,257"
1114,93103,santa barbara,19803.0,700.0,3027,"441,257"
1115,93105,santa barbara,25055.0,1432.0,3027,"441,257"
1116,93106,santa barbara,5613.0,49.0,3027,"441,257"
1117,93108,santa barbara,11664.0,1144.0,3027,"441,257"
1118,93109,santa barbara,11069.0,634.0,3027,"441,257"
1119,93110,santa barbara,16385.0,901.0,3027,"441,257"
1120,93111,santa barbara,18234.0,870.0,3027,"441,257"
1121,93116,santa barbara,,8.0,3027,"441,257"
1122,93117,santa barbara,52225.0,1325.0,3027,"441,257"
1123,93118,santa barbara,,2.0,3027,"441,257"
1124,93120,santa barbara,,7.0,3027,"441,257"
1125,93121,santa barbara,,2.0,3027,"441,257"
1126,93130,santa barbara,,8.0,3027,"441,257"
1127,93140,santa barbara,,8.0,3027,"441,257"
1128,93150,santa barbara,,18.0,3027,"441,257"
1129,93160,santa barbara,,2.0,3027,"441,257"
1130,93190,santa barbara,,4.0,3027,"441,257"
1131,93199,santa barbara,,,3027,"441,257"
1132,93201,tulare,1146.0,3.0,986,"479,468"
1133,93202,kings,4014.0,17.0,314,"152,682"
1134,93203,kern,20571.0,83.0,2917,"913,820"
1135,93204,kings,13441.0,42.0,314,"152,682"
1136,93204,kern,13441.0,42.0,2917,"913,820"
1137,93205,kern,2191.0,5.0,2917,"913,820"
1138,93206,kern,1953.0,5.0,2917,"913,820"
1139,93207,tulare,247.0,2.0,986,"479,468"
1140,93208,tulare,175.0,,986,"479,468"
1141,93210,fresno,18975.0,108.0,3969,"1,017,162"
1142,93210,monterey,18975.0,108.0,2078,"430,723"
1143,93212,kings,23407.0,51.0,314,"152,682"
1144,93212,tulare,23407.0,51.0,986,"479,468"
1145,93215,kern,53627.0,242.0,2917,"913,820"
1146,93215,tulare,53627.0,242.0,986,"479,468"
1148,93218,tulare,779.0,4.0,986,"479,468"
1149,93219,tulare,9708.0,20.0,986,"479,468"
1150,93219,kern,9708.0,20.0,2917,"913,820"
1151,93220,kern,0.0,1.0,2917,"913,820"
1152,93221,tulare,14399.0,160.0,986,"479,468"
1153,93222,kern,2538.0,63.0,2917,"913,820"
1154,93223,tulare,10359.0,33.0,986,"479,468"
1155,93224,kern,430.0,3.0,2917,"913,820"
1156,93225,kern,4532.0,108.0,2917,"913,820"
1157,93225,ventura,4532.0,108.0,9239,"829,590"
1158,93226,kern,64.0,1.0,2917,"913,820"
1159,93227,tulare,177.0,1.0,986,"479,468"
1160,93230,kings,69130.0,721.0,314,"152,682"
1161,93230,tulare,69130.0,721.0,986,"479,468"
1162,93232,kings,,3.0,314,"152,682"
1163,93234,fresno,6477.0,35.0,3969,"1,017,162"
1164,93235,tulare,4408.0,10.0,986,"479,468"
1165,93237,tulare,89.0,,986,"479,468"
1166,93238,kern,726.0,11.0,2917,"913,820"
1167,93239,kings,1349.0,6.0,314,"152,682"
1168,93240,kern,5622.0,41.0,2917,"913,820"
1169,93241,kern,15571.0,35.0,2917,"913,820"
1170,93242,fresno,2611.0,10.0,3969,"1,017,162"
1171,93242,kings,2611.0,10.0,314,"152,682"
1172,93243,kern,900.0,23.0,2917,"913,820"
1173,93243,los angeles,900.0,23.0,125196,"9,663,345"
1174,93244,tulare,123.0,4.0,986,"479,468"
1175,93245,kings,37443.0,320.0,314,"152,682"
1176,93246,kings,1024.0,1.0,314,"152,682"
1177,93247,tulare,17967.0,102.0,986,"479,468"
1178,93249,kern,2164.0,10.0,2917,"913,820"
1179,93250,kern,15451.0,57.0,2917,"913,820"
1180,93251,kern,280.0,,2917,"913,820"
1181,93252,kern,1429.0,5.0,2917,"913,820"
1182,93252,santa barbara,1429.0,5.0,3027,"441,257"
1183,93252,ventura,1429.0,5.0,9239,"829,590"
1184,93252,san luis obispo,1429.0,5.0,2102,"281,639"
1185,93254,santa barbara,794.0,4.0,3027,"441,257"
1186,93254,san luis obispo,794.0,4.0,2102,"281,639"
1187,93255,kern,739.0,4.0,2917,"913,820"
1188,93256,tulare,5900.0,16.0,986,"479,468"
1189,93257,tulare,79340.0,435.0,986,"479,468"
1190,93258,tulare,1241.0,5.0,986,"479,468"
1191,93260,tulare,151.0,2.0,986,"479,468"
1192,93261,tulare,2197.0,6.0,986,"479,468"
1193,93262,tulare,15.0,2.0,986,"479,468"
1194,93263,kern,23423.0,248.0,2917,"913,820"
1195,93265,tulare,3532.0,71.0,986,"479,468"
1196,93266,kings,1672.0,8.0,314,"152,682"
1197,93267,tulare,5879.0,21.0,986,"479,468"
1198,93268,kern,16956.0,60.0,2917,"913,820"
1199,93270,tulare,5703.0,27.0,986,"479,468"
1200,93271,tulare,2218.0,41.0,986,"479,468"
1201,93272,tulare,4359.0,15.0,986,"479,468"
1202,93274,tulare,79154.0,546.0,986,"479,468"
1203,93274,kings,79154.0,546.0,314,"152,682"
1204,93275,tulare,,3.0,986,"479,468"
1205,93276,kern,175.0,,2917,"913,820"
1206,93277,tulare,53406.0,528.0,986,"479,468"
1207,93278,tulare,,2.0,986,"479,468"
1208,93279,tulare,,11.0,986,"479,468"
1209,93280,kern,27266.0,103.0,2917,"913,820"
1210,93283,kern,2129.0,14.0,2917,"913,820"
1211,93285,kern,2415.0,15.0,2917,"913,820"
1212,93286,tulare,10516.0,43.0,986,"479,468"
1213,93287,kern,134.0,1.0,2917,"913,820"
1214,93290,tulare,,10.0,986,"479,468"
1215,93291,tulare,63049.0,972.0,986,"479,468"
1216,93292,tulare,45523.0,473.0,986,"479,468"
1217,93301,kern,14026.0,179.0,2917,"913,820"
1218,93302,kern,,3.0,2917,"913,820"
1219,93303,kern,,3.0,2917,"913,820"
1220,93304,kern,51457.0,220.0,2917,"913,820"
1221,93305,kern,36998.0,125.0,2917,"913,820"
1222,93306,kern,73370.0,719.0,2917,"913,820"
1223,93307,kern,88233.0,312.0,2917,"913,820"
1224,93308,kern,55788.0,416.0,2917,"913,820"
1225,93309,kern,63989.0,494.0,2917,"913,820"
1226,93311,kern,52505.0,1636.0,2917,"913,820"
1227,93312,kern,58265.0,1036.0,2917,"913,820"
1228,93313,kern,60331.0,913.0,2917,"913,820"
1229,93314,kern,34997.0,887.0,2917,"913,820"
1230,93380,kern,,4.0,2917,"913,820"
1231,93384,kern,,6.0,2917,"913,820"
1232,93385,kern,,3.0,2917,"913,820"
1233,93386,kern,,4.0,2917,"913,820"
1234,93387,kern,,3.0,2917,"913,820"
1235,93388,kern,,2.0,2917,"913,820"
1236,93389,kern,,4.0,2917,"913,820"
1237,93390,kern,,9.0,2917,"913,820"
1238,93401,san luis obispo,29995.0,1661.0,2102,"281,639"
1239,93402,san luis obispo,15085.0,543.0,2102,"281,639"
1240,93403,san luis obispo,,12.0,2102,"281,639"
1241,93405,san luis obispo,23856.0,731.0,2102,"281,639"
1242,93406,san luis obispo,,14.0,2102,"281,639"
1243,93407,san luis obispo,348.0,12.0,2102,"281,639"
1244,93408,san luis obispo,8.0,9.0,2102,"281,639"
1245,93409,san luis obispo,2687.0,,2102,"281,639"
1246,93410,san luis obispo,7038.0,1.0,2102,"281,639"
1247,93412,san luis obispo,,10.0,2102,"281,639"
1248,93420,san luis obispo,32016.0,1194.0,2102,"281,639"
1249,93421,san luis obispo,,18.0,2102,"281,639"
1250,93422,san luis obispo,33512.0,833.0,2102,"281,639"
1251,93423,san luis obispo,,12.0,2102,"281,639"
1252,93424,san luis obispo,1026.0,103.0,2102,"281,639"
1253,93426,san luis obispo,1509.0,17.0,2102,"281,639"
1254,93426,monterey,1509.0,17.0,2078,"430,723"
1255,93427,santa barbara,5866.0,251.0,3027,"441,257"
