Data Year,Fuel Type,ZIP,Number of Vehicles
2023,Plug-in Hybrid (PHEV),92841,317
2023,Plug-in Hybrid (PHEV),92842,8
2023,Plug-in Hybrid (PHEV),92843,281
2023,Plug-in Hybrid (PHEV),92844,227
2023,Plug-in Hybrid (PHEV),92845,211
2023,Plug-in Hybrid (PHEV),92846,1
2023,Plug-in Hybrid (PHEV),92856,1
2023,Plug-in Hybrid (PHEV),92859,2
2023,Plug-in Hybrid (PHEV),92860,232
2023,Plug-in Hybrid (PHEV),92861,130
2023,Plug-in Hybrid (PHEV),92863,11
2023,Plug-in Hybrid (PHEV),92865,278
2023,Plug-in Hybrid (PHEV),92866,141
2023,Plug-in Hybrid (PHEV),92867,575
2023,Plug-in Hybrid (PHEV),92868,213
2023,Plug-in Hybrid (PHEV),92869,477
2023,Plug-in Hybrid (PHEV),92870,685
2023,Plug-in Hybrid (PHEV),92871,2
2023,Plug-in Hybrid (PHEV),92877,9
2023,Plug-in Hybrid (PHEV),92878,165
2023,Plug-in Hybrid (PHEV),92879,372
2023,Plug-in Hybrid (PHEV),92880,816
2023,Plug-in Hybrid (PHEV),92881,419
2023,Plug-in Hybrid (PHEV),92882,608
2023,Plug-in Hybrid (PHEV),92883,538
2023,Plug-in Hybrid (PHEV),92885,1
2023,Plug-in Hybrid (PHEV),92886,972
2023,Plug-in Hybrid (PHEV),92887,382
2023,Plug-in Hybrid (PHEV),93001,364
2023,Plug-in Hybrid (PHEV),93002,6
2023,Plug-in Hybrid (PHEV),93003,457
2023,Plug-in Hybrid (PHEV),93004,287
2023,Plug-in Hybrid (PHEV),93005,2
2023,Plug-in Hybrid (PHEV),93006,5
2023,Plug-in Hybrid (PHEV),93007,1
2023,Plug-in Hybrid (PHEV),93010,430
2023,Plug-in Hybrid (PHEV),93011,8
2023,Plug-in Hybrid (PHEV),93012,460
2023,Plug-in Hybrid (PHEV),93013,142
2023,Plug-in Hybrid (PHEV),93014,1
2023,Plug-in Hybrid (PHEV),93015,123
2023,Plug-in Hybrid (PHEV),93020,2
2023,Plug-in Hybrid (PHEV),93021,434
2023,Plug-in Hybrid (PHEV),93022,54
2023,Plug-in Hybrid (PHEV),93023,306
2023,Plug-in Hybrid (PHEV),93024,7
2023,Plug-in Hybrid (PHEV),93030,223
2023,Plug-in Hybrid (PHEV),93031,5
2023,Plug-in Hybrid (PHEV),93033,260
2023,Plug-in Hybrid (PHEV),93034,1
2023,Plug-in Hybrid (PHEV),93035,256
2023,Plug-in Hybrid (PHEV),93036,245
2023,Plug-in Hybrid (PHEV),93040,10
2023,Plug-in Hybrid (PHEV),93041,126
2023,Plug-in Hybrid (PHEV),93043,1
2023,Plug-in Hybrid (PHEV),93044,1
2023,Plug-in Hybrid (PHEV),93060,160
2023,Plug-in Hybrid (PHEV),93061,2
2023,Plug-in Hybrid (PHEV),93062,3
2023,Plug-in Hybrid (PHEV),93063,651
2023,Plug-in Hybrid (PHEV),93065,894
2023,Plug-in Hybrid (PHEV),93066,42
2023,Plug-in Hybrid (PHEV),93067,20
2023,Plug-in Hybrid (PHEV),93094,1
2023,Plug-in Hybrid (PHEV),93101,248
2023,Plug-in Hybrid (PHEV),93102,4
2023,Plug-in Hybrid (PHEV),93103,192
2023,Plug-in Hybrid (PHEV),93105,396
2023,Plug-in Hybrid (PHEV),93106,2
2023,Plug-in Hybrid (PHEV),93108,255
2023,Plug-in Hybrid (PHEV),93109,164
2023,Plug-in Hybrid (PHEV),93110,197
2023,Plug-in Hybrid (PHEV),93111,221
2023,Plug-in Hybrid (PHEV),93116,2
2023,Plug-in Hybrid (PHEV),93117,326
2023,Plug-in Hybrid (PHEV),93120,3
2023,Plug-in Hybrid (PHEV),93130,4
2023,Plug-in Hybrid (PHEV),93140,2
2023,Plug-in Hybrid (PHEV),93150,10
2023,Plug-in Hybrid (PHEV),93160,1
2023,Plug-in Hybrid (PHEV),93190,2
2023,Plug-in Hybrid (PHEV),93201,3
2023,Plug-in Hybrid (PHEV),93202,9
2023,Plug-in Hybrid (PHEV),93203,37
2023,Plug-in Hybrid (PHEV),93204,26
2023,Plug-in Hybrid (PHEV),93205,5
2023,Plug-in Hybrid (PHEV),93206,2
2023,Plug-in Hybrid (PHEV),93207,1
2023,Plug-in Hybrid (PHEV),93210,60
2023,Plug-in Hybrid (PHEV),93212,30
2023,Plug-in Hybrid (PHEV),93215,125
2023,Plug-in Hybrid (PHEV),93216,6
2023,Plug-in Hybrid (PHEV),93218,3
2023,Plug-in Hybrid (PHEV),93219,16
2023,Plug-in Hybrid (PHEV),93221,59
2023,Plug-in Hybrid (PHEV),93222,20
2023,Plug-in Hybrid (PHEV),93223,18
2023,Plug-in Hybrid (PHEV),93224,1
2023,Plug-in Hybrid (PHEV),93225,51
2023,Plug-in Hybrid (PHEV),93226,1
2023,Plug-in Hybrid (PHEV),93230,277
2023,Plug-in Hybrid (PHEV),93232,2
2023,Plug-in Hybrid (PHEV),93234,18
2023,Plug-in Hybrid (PHEV),93235,6
2023,Plug-in Hybrid (PHEV),93238,7
2023,Plug-in Hybrid (PHEV),93239,2
2023,Plug-in Hybrid (PHEV),93240,14
2023,Plug-in Hybrid (PHEV),93241,19
2023,Plug-in Hybrid (PHEV),93242,8
2023,Plug-in Hybrid (PHEV),93243,4
2023,Plug-in Hybrid (PHEV),93244,4
2023,Plug-in Hybrid (PHEV),93245,104
2023,Plug-in Hybrid (PHEV),93246,1
2023,Plug-in Hybrid (PHEV),93247,47
2023,Plug-in Hybrid (PHEV),93249,9
2023,Plug-in Hybrid (PHEV),93250,30
2023,Plug-in Hybrid (PHEV),93252,2
2023,Plug-in Hybrid (PHEV),93254,3
2023,Plug-in Hybrid (PHEV),93255,1
2023,Plug-in Hybrid (PHEV),93256,10
2023,Plug-in Hybrid (PHEV),93257,176
2023,Plug-in Hybrid (PHEV),93258,4
2023,Plug-in Hybrid (PHEV),93260,1
2023,Plug-in Hybrid (PHEV),93261,6
2023,Plug-in Hybrid (PHEV),93262,2
2023,Plug-in Hybrid (PHEV),93263,79
2023,Plug-in Hybrid (PHEV),93265,35
2023,Plug-in Hybrid (PHEV),93266,3
2023,Plug-in Hybrid (PHEV),93267,14
2023,Plug-in Hybrid (PHEV),93268,30
2023,Plug-in Hybrid (PHEV),93270,13
2023,Plug-in Hybrid (PHEV),93271,18
2023,Plug-in Hybrid (PHEV),93272,5
2023,Plug-in Hybrid (PHEV),93274,209
2023,Plug-in Hybrid (PHEV),93275,2
2023,Plug-in Hybrid (PHEV),93277,180
2023,Plug-in Hybrid (PHEV),93278,2
2023,Plug-in Hybrid (PHEV),93279,2
2023,Plug-in Hybrid (PHEV),93280,49
2023,Plug-in Hybrid (PHEV),93283,6
2023,Plug-in Hybrid (PHEV),93285,9
2023,Plug-in Hybrid (PHEV),93286,24
2023,Plug-in Hybrid (PHEV),93290,4
2023,Plug-in Hybrid (PHEV),93291,292
2023,Plug-in Hybrid (PHEV),93292,186
2023,Plug-in Hybrid (PHEV),93301,85
2023,Plug-in Hybrid (PHEV),93302,1
2023,Plug-in Hybrid (PHEV),93304,106
2023,Plug-in Hybrid (PHEV),93305,59
2023,Plug-in Hybrid (PHEV),93306,266
2023,Plug-in Hybrid (PHEV),93307,140
2023,Plug-in Hybrid (PHEV),93308,156
2023,Plug-in Hybrid (PHEV),93309,171
2023,Plug-in Hybrid (PHEV),93311,416
2023,Plug-in Hybrid (PHEV),93312,352
2023,Plug-in Hybrid (PHEV),93313,247
2023,Plug-in Hybrid (PHEV),93314,257
2023,Plug-in Hybrid (PHEV),93380,3
2023,Plug-in Hybrid (PHEV),93384,3
2023,Plug-in Hybrid (PHEV),93385,2
2023,Plug-in Hybrid (PHEV),93386,3
2023,Plug-in Hybrid (PHEV),93387,2
2023,Plug-in Hybrid (PHEV),93389,3
2023,Plug-in Hybrid (PHEV),93390,7
2023,Plug-in Hybrid (PHEV),93401,498
2023,Plug-in Hybrid (PHEV),93402,201
2023,Plug-in Hybrid (PHEV),93403,8
2023,Plug-in Hybrid (PHEV),93405,219
2023,Plug-in Hybrid (PHEV),93406,3
2023,Plug-in Hybrid (PHEV),93407,1
2023,Plug-in Hybrid (PHEV),93408,5
2023,Plug-in Hybrid (PHEV),93410,1
2023,Plug-in Hybrid (PHEV),93412,4
2023,Plug-in Hybrid (PHEV),93420,395
2023,Plug-in Hybrid (PHEV),93421,6
2023,Plug-in Hybrid (PHEV),93422,266
2023,Plug-in Hybrid (PHEV),93423,7
2023,Plug-in Hybrid (PHEV),93424,39
2023,Plug-in Hybrid (PHEV),93426,7
2023,Plug-in Hybrid (PHEV),93427,66
2023,Plug-in Hybrid (PHEV),93428,102
2023,Plug-in Hybrid (PHEV),93430,37
2023,Plug-in Hybrid (PHEV),93432,10
2023,Plug-in Hybrid (PHEV),93433,102
2023,Plug-in Hybrid (PHEV),93434,24
2023,Plug-in Hybrid (PHEV),93435,1
2023,Plug-in Hybrid (PHEV),93436,226
2023,Plug-in Hybrid (PHEV),93437,26
2023,Plug-in Hybrid (PHEV),93438,2
2023,Plug-in Hybrid (PHEV),93440,16
2023,Plug-in Hybrid (PHEV),93441,23
2023,Plug-in Hybrid (PHEV),93442,143
2023,Plug-in Hybrid (PHEV),93443,5
2023,Plug-in Hybrid (PHEV),93444,250
2023,Plug-in Hybrid (PHEV),93445,44
2023,Plug-in Hybrid (PHEV),93446,358
2023,Plug-in Hybrid (PHEV),93447,8
2023,Plug-in Hybrid (PHEV),93448,7
2023,Plug-in Hybrid (PHEV),93449,131
2023,Plug-in Hybrid (PHEV),93450,1
2023,Plug-in Hybrid (PHEV),93451,23
2023,Plug-in Hybrid (PHEV),93453,19
2023,Plug-in Hybrid (PHEV),93454,121
2023,Plug-in Hybrid (PHEV),93455,290
2023,Plug-in Hybrid (PHEV),93456,5
2023,Plug-in Hybrid (PHEV),93457,3
2023,Plug-in Hybrid (PHEV),93458,106
2023,Plug-in Hybrid (PHEV),93460,61
2023,Plug-in Hybrid (PHEV),93461,6
2023,Plug-in Hybrid (PHEV),93463,82
2023,Plug-in Hybrid (PHEV),93464,1
2023,Plug-in Hybrid (PHEV),93465,119
2023,Plug-in Hybrid (PHEV),93483,6
2023,Plug-in Hybrid (PHEV),93501,20
2023,Plug-in Hybrid (PHEV),93504,3
2023,Plug-in Hybrid (PHEV),93505,49
2023,Plug-in Hybrid (PHEV),93510,109
2023,Plug-in Hybrid (PHEV),93512,1
2023,Plug-in Hybrid (PHEV),93513,8
2023,Plug-in Hybrid (PHEV),93514,70
2023,Plug-in Hybrid (PHEV),93515,1
2023,Plug-in Hybrid (PHEV),93516,7
2023,Plug-in Hybrid (PHEV),93517,2
2023,Plug-in Hybrid (PHEV),93518,9
2023,Plug-in Hybrid (PHEV),93522,1
2023,Plug-in Hybrid (PHEV),93523,20
2023,Plug-in Hybrid (PHEV),93526,2
2023,Plug-in Hybrid (PHEV),93527,13
2023,Plug-in Hybrid (PHEV),93529,6
2023,Plug-in Hybrid (PHEV),93531,5
2023,Plug-in Hybrid (PHEV),93532,28
2023,Plug-in Hybrid (PHEV),93534,160
2023,Plug-in Hybrid (PHEV),93535,289
2023,Plug-in Hybrid (PHEV),93536,540
2023,Plug-in Hybrid (PHEV),93539,4
2023,Plug-in Hybrid (PHEV),93541,4
2023,Plug-in Hybrid (PHEV),93543,41
2023,Plug-in Hybrid (PHEV),93544,11
2023,Plug-in Hybrid (PHEV),93545,16
2023,Plug-in Hybrid (PHEV),93546,68
2023,Plug-in Hybrid (PHEV),93550,254
2023,Plug-in Hybrid (PHEV),93551,515
2023,Plug-in Hybrid (PHEV),93552,218
2023,Plug-in Hybrid (PHEV),93553,14
2023,Plug-in Hybrid (PHEV),93554,1
2023,Plug-in Hybrid (PHEV),93555,142
2023,Plug-in Hybrid (PHEV),93556,2
2023,Plug-in Hybrid (PHEV),93560,95
2023,Plug-in Hybrid (PHEV),93561,193
2023,Plug-in Hybrid (PHEV),93562,6
2023,Plug-in Hybrid (PHEV),93563,1
2023,Plug-in Hybrid (PHEV),93581,5
2023,Plug-in Hybrid (PHEV),93584,1
2023,Plug-in Hybrid (PHEV),93590,4
2023,Plug-in Hybrid (PHEV),93591,23
2023,Plug-in Hybrid (PHEV),93601,7
2023,Plug-in Hybrid (PHEV),93602,15
2023,Plug-in Hybrid (PHEV),93604,5
2023,Plug-in Hybrid (PHEV),93605,5
2023,Plug-in Hybrid (PHEV),93606,1
2023,Plug-in Hybrid (PHEV),93608,2
2023,Plug-in Hybrid (PHEV),93609,19
2023,Plug-in Hybrid (PHEV),93610,68
2023,Plug-in Hybrid (PHEV),93611,341
2023,Plug-in Hybrid (PHEV),93612,112
2023,Plug-in Hybrid (PHEV),93613,5
2023,Plug-in Hybrid (PHEV),93614,84
2023,Plug-in Hybrid (PHEV),93615,4
2023,Plug-in Hybrid (PHEV),93616,9
2023,Plug-in Hybrid (PHEV),93618,69
2023,Plug-in Hybrid (PHEV),93619,552
2023,Plug-in Hybrid (PHEV),93620,25
2023,Plug-in Hybrid (PHEV),93622,31
2023,Plug-in Hybrid (PHEV),93623,1
2023,Plug-in Hybrid (PHEV),93624,1
2023,Plug-in Hybrid (PHEV),93625,48
2023,Plug-in Hybrid (PHEV),93626,29
2023,Plug-in Hybrid (PHEV),93630,52
2023,Plug-in Hybrid (PHEV),93631,86
2023,Plug-in Hybrid (PHEV),93635,220
2023,Plug-in Hybrid (PHEV),93636,134
2023,Plug-in Hybrid (PHEV),93637,134
2023,Plug-in Hybrid (PHEV),93638,106
2023,Plug-in Hybrid (PHEV),93639,1
2023,Plug-in Hybrid (PHEV),93640,26
2023,Plug-in Hybrid (PHEV),93641,3
2023,Plug-in Hybrid (PHEV),93643,13
2023,Plug-in Hybrid (PHEV),93644,31
2023,Plug-in Hybrid (PHEV),93645,3
2023,Plug-in Hybrid (PHEV),93646,6
2023,Plug-in Hybrid (PHEV),93647,24
2023,Plug-in Hybrid (PHEV),93648,20
2023,Plug-in Hybrid (PHEV),93649,2
2023,Plug-in Hybrid (PHEV),93650,22
2023,Plug-in Hybrid (PHEV),93651,17
2023,Plug-in Hybrid (PHEV),93652,1
2023,Plug-in Hybrid (PHEV),93653,10
2023,Plug-in Hybrid (PHEV),93654,96
2023,Plug-in Hybrid (PHEV),93656,14
2023,Plug-in Hybrid (PHEV),93657,134
2023,Plug-in Hybrid (PHEV),93660,15
2023,Plug-in Hybrid (PHEV),93662,65
2023,Plug-in Hybrid (PHEV),93666,2
2023,Plug-in Hybrid (PHEV),93667,6
2023,Plug-in Hybrid (PHEV),93668,2
2023,Plug-in Hybrid (PHEV),93673,1
2023,Plug-in Hybrid (PHEV),93675,14
2023,Plug-in Hybrid (PHEV),93701,25
2023,Plug-in Hybrid (PHEV),93702,80
2023,Plug-in Hybrid (PHEV),93703,55
2023,Plug-in Hybrid (PHEV),93704,173
2023,Plug-in Hybrid (PHEV),93705,64
2023,Plug-in Hybrid (PHEV),93706,54
2023,Plug-in Hybrid (PHEV),93710,124
2023,Plug-in Hybrid (PHEV),93711,294
2023,Plug-in Hybrid (PHEV),93720,362
2023,Plug-in Hybrid (PHEV),93721,24
2023,Plug-in Hybrid (PHEV),93722,300
2023,Plug-in Hybrid (PHEV),93723,88
2023,Plug-in Hybrid (PHEV),93725,57
2023,Plug-in Hybrid (PHEV),93726,93
2023,Plug-in Hybrid (PHEV),93727,338
2023,Plug-in Hybrid (PHEV),93728,52
2023,Plug-in Hybrid (PHEV),93729,4
2023,Plug-in Hybrid (PHEV),93730,173
2023,Plug-in Hybrid (PHEV),93737,60
2023,Plug-in Hybrid (PHEV),93740,1
2023,Plug-in Hybrid (PHEV),93744,1
2023,Plug-in Hybrid (PHEV),93745,1
2023,Plug-in Hybrid (PHEV),93747,3
2023,Plug-in Hybrid (PHEV),93755,2
2023,Plug-in Hybrid (PHEV),93794,1
2023,Plug-in Hybrid (PHEV),93901,125
2023,Plug-in Hybrid (PHEV),93902,3
2023,Plug-in Hybrid (PHEV),93905,88
2023,Plug-in Hybrid (PHEV),93906,179
2023,Plug-in Hybrid (PHEV),93907,154
2023,Plug-in Hybrid (PHEV),93908,152
2023,Plug-in Hybrid (PHEV),93912,5
2023,Plug-in Hybrid (PHEV),93915,4
2023,Plug-in Hybrid (PHEV),93920,8
2023,Plug-in Hybrid (PHEV),93921,48
2023,Plug-in Hybrid (PHEV),93922,16
2023,Plug-in Hybrid (PHEV),93923,242
2023,Plug-in Hybrid (PHEV),93924,134
2023,Plug-in Hybrid (PHEV),93925,1
2023,Plug-in Hybrid (PHEV),93926,14
2023,Plug-in Hybrid (PHEV),93927,27
2023,Plug-in Hybrid (PHEV),93930,36
2023,Plug-in Hybrid (PHEV),93932,3
2023,Plug-in Hybrid (PHEV),93933,216
2023,Plug-in Hybrid (PHEV),93940,349
2023,Plug-in Hybrid (PHEV),93942,5
2023,Plug-in Hybrid (PHEV),93944,1
2023,Plug-in Hybrid (PHEV),93950,195
2023,Plug-in Hybrid (PHEV),93953,104
2023,Plug-in Hybrid (PHEV),93955,159
2023,Plug-in Hybrid (PHEV),93960,42
2023,Plug-in Hybrid (PHEV),93962,2
2023,Plug-in Hybrid (PHEV),94002,497
2023,Plug-in Hybrid (PHEV),94005,78
2023,Plug-in Hybrid (PHEV),94010,894
2023,Plug-in Hybrid (PHEV),94011,4
2023,Plug-in Hybrid (PHEV),94014,299
2023,Plug-in Hybrid (PHEV),94015,474
2023,Plug-in Hybrid (PHEV),94017,2
2023,Plug-in Hybrid (PHEV),94018,73
2023,Plug-in Hybrid (PHEV),94019,287
2023,Plug-in Hybrid (PHEV),94020,31
2023,Plug-in Hybrid (PHEV),94021,5
2023,Plug-in Hybrid (PHEV),94022,570
2023,Plug-in Hybrid (PHEV),94023,10
2023,Plug-in Hybrid (PHEV),94024,657
2023,Plug-in Hybrid (PHEV),94025,868
2023,Plug-in Hybrid (PHEV),94026,13
2023,Plug-in Hybrid (PHEV),94027,213
2023,Plug-in Hybrid (PHEV),94028,229
2023,Plug-in Hybrid (PHEV),94030,282
2023,Plug-in Hybrid (PHEV),94037,79
2023,Plug-in Hybrid (PHEV),94038,55
2023,Plug-in Hybrid (PHEV),94039,2
2023,Plug-in Hybrid (PHEV),94040,631
2023,Plug-in Hybrid (PHEV),94041,290
2023,Plug-in Hybrid (PHEV),94042,2
2023,Plug-in Hybrid (PHEV),94043,611
2023,Plug-in Hybrid (PHEV),94044,525
2023,Plug-in Hybrid (PHEV),94060,9
2023,Plug-in Hybrid (PHEV),94061,485
2023,Plug-in Hybrid (PHEV),94062,642
2023,Plug-in Hybrid (PHEV),94063,267
2023,Plug-in Hybrid (PHEV),94064,3
2023,Plug-in Hybrid (PHEV),94065,247
2023,Plug-in Hybrid (PHEV),94066,428
2023,Plug-in Hybrid (PHEV),94067,1
2023,Plug-in Hybrid (PHEV),94070,670
2023,Plug-in Hybrid (PHEV),94074,2
2023,Plug-in Hybrid (PHEV),94080,1128
2023,Plug-in Hybrid (PHEV),94083,7
2023,Plug-in Hybrid (PHEV),94085,309
2023,Plug-in Hybrid (PHEV),94086,643
2023,Plug-in Hybrid (PHEV),94087,1025
2023,Plug-in Hybrid (PHEV),94088,4
2023,Plug-in Hybrid (PHEV),94089,266
2023,Plug-in Hybrid (PHEV),94102,118
2023,Plug-in Hybrid (PHEV),94103,258
2023,Plug-in Hybrid (PHEV),94104,24
2023,Plug-in Hybrid (PHEV),94105,143
2023,Plug-in Hybrid (PHEV),94107,380
2023,Plug-in Hybrid (PHEV),94108,70
2023,Plug-in Hybrid (PHEV),94109,325
2023,Plug-in Hybrid (PHEV),94110,679
2023,Plug-in Hybrid (PHEV),94111,58
2023,Plug-in Hybrid (PHEV),94112,633
2023,Plug-in Hybrid (PHEV),94114,593
2023,Plug-in Hybrid (PHEV),94115,350
2023,Plug-in Hybrid (PHEV),94116,529
2023,Plug-in Hybrid (PHEV),94117,428
2023,Plug-in Hybrid (PHEV),94118,473
2023,Plug-in Hybrid (PHEV),94119,1
2023,Plug-in Hybrid (PHEV),94121,465
2023,Plug-in Hybrid (PHEV),94122,600
2023,Plug-in Hybrid (PHEV),94123,326
2023,Plug-in Hybrid (PHEV),94124,456
2023,Plug-in Hybrid (PHEV),94127,407
2023,Plug-in Hybrid (PHEV),94128,4
2023,Plug-in Hybrid (PHEV),94129,57
2023,Plug-in Hybrid (PHEV),94130,15
2023,Plug-in Hybrid (PHEV),94131,559
2023,Plug-in Hybrid (PHEV),94132,216
2023,Plug-in Hybrid (PHEV),94133,163
2023,Plug-in Hybrid (PHEV),94134,300
2023,Plug-in Hybrid (PHEV),94140,1
2023,Plug-in Hybrid (PHEV),94141,2
2023,Plug-in Hybrid (PHEV),94147,2
2023,Plug-in Hybrid (PHEV),94158,83
2023,Plug-in Hybrid (PHEV),94159,1
2023,Plug-in Hybrid (PHEV),94172,1
2023,Plug-in Hybrid (PHEV),94188,5
2023,Plug-in Hybrid (PHEV),94232,1
2023,Plug-in Hybrid (PHEV),94244,8
2023,Plug-in Hybrid (PHEV),94301,395
2023,Plug-in Hybrid (PHEV),94302,1
2023,Plug-in Hybrid (PHEV),94303,631
2023,Plug-in Hybrid (PHEV),94304,44
2023,Plug-in Hybrid (PHEV),94305,111
2023,Plug-in Hybrid (PHEV),94306,625
2023,Plug-in Hybrid (PHEV),94309,6
2023,Plug-in Hybrid (PHEV),94401,289
2023,Plug-in Hybrid (PHEV),94402,499
2023,Plug-in Hybrid (PHEV),94403,562
2023,Plug-in Hybrid (PHEV),94404,566
2023,Plug-in Hybrid (PHEV),94501,866
2023,Plug-in Hybrid (PHEV),94502,320
2023,Plug-in Hybrid (PHEV),94503,211
2023,Plug-in Hybrid (PHEV),94505,198
2023,Plug-in Hybrid (PHEV),94506,508
2023,Plug-in Hybrid (PHEV),94507,372
2023,Plug-in Hybrid (PHEV),94508,41
2023,Plug-in Hybrid (PHEV),94509,320
2023,Plug-in Hybrid (PHEV),94510,466
2023,Plug-in Hybrid (PHEV),94511,27
2023,Plug-in Hybrid (PHEV),94513,739
2023,Plug-in Hybrid (PHEV),94514,5
2023,Plug-in Hybrid (PHEV),94515,50
2023,Plug-in Hybrid (PHEV),94516,3
2023,Plug-in Hybrid (PHEV),94517,152
2023,Plug-in Hybrid (PHEV),94518,274
2023,Plug-in Hybrid (PHEV),94519,161
2023,Plug-in Hybrid (PHEV),94520,252
2023,Plug-in Hybrid (PHEV),94521,422
2023,Plug-in Hybrid (PHEV),94522,2
2023,Plug-in Hybrid (PHEV),94523,468
2023,Plug-in Hybrid (PHEV),94524,2
2023,Plug-in Hybrid (PHEV),94525,42
2023,Plug-in Hybrid (PHEV),94526,576
2023,Plug-in Hybrid (PHEV),94528,28
2023,Plug-in Hybrid (PHEV),94530,551
2023,Plug-in Hybrid (PHEV),94531,419
2023,Plug-in Hybrid (PHEV),94533,468
2023,Plug-in Hybrid (PHEV),94534,545
2023,Plug-in Hybrid (PHEV),94535,18
2023,Plug-in Hybrid (PHEV),94536,903
2023,Plug-in Hybrid (PHEV),94537,6
2023,Plug-in Hybrid (PHEV),94538,772
2023,Plug-in Hybrid (PHEV),94539,1240
2023,Plug-in Hybrid (PHEV),94540,8
2023,Plug-in Hybrid (PHEV),94541,511
2023,Plug-in Hybrid (PHEV),94542,247
2023,Plug-in Hybrid (PHEV),94543,1
2023,Plug-in Hybrid (PHEV),94544,501
2023,Plug-in Hybrid (PHEV),94545,335
2023,Plug-in Hybrid (PHEV),94546,555
2023,Plug-in Hybrid (PHEV),94547,406
2023,Plug-in Hybrid (PHEV),94548,3
2023,Plug-in Hybrid (PHEV),94549,735
2023,Plug-in Hybrid (PHEV),94550,635
2023,Plug-in Hybrid (PHEV),94551,443
2023,Plug-in Hybrid (PHEV),94552,318
2023,Plug-in Hybrid (PHEV),94553,544
2023,Plug-in Hybrid (PHEV),94555,565
2023,Plug-in Hybrid (PHEV),94556,391
2023,Plug-in Hybrid (PHEV),94558,652
2023,Plug-in Hybrid (PHEV),94559,320
2023,Plug-in Hybrid (PHEV),94560,603
2023,Plug-in Hybrid (PHEV),94561,355
2023,Plug-in Hybrid (PHEV),94562,6
2023,Plug-in Hybrid (PHEV),94563,664
2023,Plug-in Hybrid (PHEV),94564,256
2023,Plug-in Hybrid (PHEV),94565,585
2023,Plug-in Hybrid (PHEV),94566,867
2023,Plug-in Hybrid (PHEV),94567,9
2023,Plug-in Hybrid (PHEV),94568,1089
2023,Plug-in Hybrid (PHEV),94569,1
2023,Plug-in Hybrid (PHEV),94570,1
2023,Plug-in Hybrid (PHEV),94571,123
2023,Plug-in Hybrid (PHEV),94572,98
2023,Plug-in Hybrid (PHEV),94573,7
2023,Plug-in Hybrid (PHEV),94574,97
2023,Plug-in Hybrid (PHEV),94576,3
2023,Plug-in Hybrid (PHEV),94577,507
2023,Plug-in Hybrid (PHEV),94578,272
2023,Plug-in Hybrid (PHEV),94579,205
2023,Plug-in Hybrid (PHEV),94580,232
2023,Plug-in Hybrid (PHEV),94581,2
2023,Plug-in Hybrid (PHEV),94582,888
2023,Plug-in Hybrid (PHEV),94583,635
2023,Plug-in Hybrid (PHEV),94585,169
2023,Plug-in Hybrid (PHEV),94586,23
2023,Plug-in Hybrid (PHEV),94587,766
2023,Plug-in Hybrid (PHEV),94588,579
2023,Plug-in Hybrid (PHEV),94589,176
2023,Plug-in Hybrid (PHEV),94590,226
2023,Plug-in Hybrid (PHEV),94591,529
2023,Plug-in Hybrid (PHEV),94592,24
2023,Plug-in Hybrid (PHEV),94595,367
2023,Plug-in Hybrid (PHEV),94596,378
2023,Plug-in Hybrid (PHEV),94597,326
2023,Plug-in Hybrid (PHEV),94598,476
2023,Plug-in Hybrid (PHEV),94599,38
2023,Plug-in Hybrid (PHEV),94601,259
2023,Plug-in Hybrid (PHEV),94602,492
2023,Plug-in Hybrid (PHEV),94603,120
2023,Plug-in Hybrid (PHEV),94604,4
2023,Plug-in Hybrid (PHEV),94605,461
2023,Plug-in Hybrid (PHEV),94606,294
2023,Plug-in Hybrid (PHEV),94607,235
2023,Plug-in Hybrid (PHEV),94608,370
2023,Plug-in Hybrid (PHEV),94609,251
2023,Plug-in Hybrid (PHEV),94610,582
2023,Plug-in Hybrid (PHEV),94611,1069
2023,Plug-in Hybrid (PHEV),94612,198
2023,Plug-in Hybrid (PHEV),94614,1
2023,Plug-in Hybrid (PHEV),94618,496
2023,Plug-in Hybrid (PHEV),94619,405
2023,Plug-in Hybrid (PHEV),94620,1
2023,Plug-in Hybrid (PHEV),94621,166
2023,Plug-in Hybrid (PHEV),94623,4
2023,Plug-in Hybrid (PHEV),94661,4
2023,Plug-in Hybrid (PHEV),94662,5
2023,Plug-in Hybrid (PHEV),94701,1
2023,Plug-in Hybrid (PHEV),94702,278
2023,Plug-in Hybrid (PHEV),94703,298
2023,Plug-in Hybrid (PHEV),94704,115
2023,Plug-in Hybrid (PHEV),94705,348
2023,Plug-in Hybrid (PHEV),94706,367
2023,Plug-in Hybrid (PHEV),94707,442
2023,Plug-in Hybrid (PHEV),94708,399
2023,Plug-in Hybrid (PHEV),94709,134
2023,Plug-in Hybrid (PHEV),94710,117
2023,Plug-in Hybrid (PHEV),94720,1
2023,Plug-in Hybrid (PHEV),94801,182
2023,Plug-in Hybrid (PHEV),94803,345
2023,Plug-in Hybrid (PHEV),94804,423
2023,Plug-in Hybrid (PHEV),94805,204
2023,Plug-in Hybrid (PHEV),94806,424
2023,Plug-in Hybrid (PHEV),94807,2
2023,Plug-in Hybrid (PHEV),94820,3
2023,Plug-in Hybrid (PHEV),94901,628
2023,Plug-in Hybrid (PHEV),94903,551
2023,Plug-in Hybrid (PHEV),94904,309
2023,Plug-in Hybrid (PHEV),94912,5
2023,Plug-in Hybrid (PHEV),94913,6
